Id,Name,Desc,Type,Race,Archetype,Attribute,Atk,Def,Level,Price
98280324,Fluffal Sheep,"If you control a ""Fluffal"" monster, except ""Fluffal Sheep"", you can Special Summon this card (from your hand). You can return 1 other ""Fluffal"" monster you control to the hand; Special Summon 1 ""Edge Imp"" monster from your hand or Graveyard. You can only use this effect of ""Fluffal Sheep"" once per turn.",Effect Monster,Fairy,Fluffal,EARTH,400,800,2,0.37
72413000,Fluffal Wings,"If this card is in your Graveyard and you control ""Toy Vendor"": You can banish this card from your Graveyard, then target 1 ""Fluffal"" monster in your Graveyard; banish it, and if you do, draw 1 card, then you can send 1 ""Toy Vendor"" you control to the Graveyard, and if you do, draw 1 card. You can only use this effect of ""Fluffal Wings"" once per turn.",Effect Monster,Fairy,Fluffal,LIGHT,100,100,1,1.24
41215808,Flundereeze and the City of Dreams,"During the Main Phase: Immediately after this effect resolves, Normal Summon 1 Level 4 or lower Winged Beast monster. If you Tribute Summon a Level 7 or higher monster while this card is in your GY: You can banish this card; change all monsters your opponent controls to face-down Defense Position. You can only use this effect of ""Flundereeze and the City of Dreams"" once per turn.",Trap Card,Normal,Flundereeze,,,,,0.00
28126717,Flundereeze and the Mysterious Map,"During your Main Phase: You can reveal 1 Level 1 ""Flundereeze"" monster in your hand, and if you do, banish 1 ""Flundereeze"" card with a different name from your Deck, then, immediately after this effect resolves, Normal Summon the revealed monster. If your opponent Normal Summons a monster, you can: Immediately after this effect resolves, Normal Summon 1 ""Flundereeze"" monster. You can only use each effect of ""Flundereeze and the Mysterious Map"" once per turn.",Spell Card,Field,Flundereeze,,,,,0.00
77610503,Flundereeze and the Scary Sea,"When your opponent would Special Summon a monster(s) while you control a face-up Tribute Summoned monster and no Special Summoned monsters: Your opponent cannot Special Summon monsters for the rest of this turn, but they can conduct 3 Normal Summons/Sets this turn, not just 1, also negate the Summon, and if you do, return that monster(s) to the hand. You can only activate 1 ""Flundereeze and the Scary Sea"" per turn.",Trap Card,Counter,Flundereeze,,,,,0.00
55521751,Flundereeze and the Unknown Wind,"You can conduct a Tribute Summon that requires 2 Tributes by sending 1 monster you control and 1 card your opponent controls to the GY instead of Tributing (it is still treated as a Tribute Summon). During your Main Phase: You can reveal up to 2 Winged Beast monsters in your hand and place them on the bottom of the Deck in any order, then draw the same number of cards. You can only use this effect of ""Flundereeze and the Unknown Wind"" once per turn.",Spell Card,Continuous,Flundereeze,,,,,0.00
54334420,Flundereeze x Eaglen,"If this face-up card leaves the field, banish it. You can only use each of the following effects of ""Flundereeze x Eaglen"" once per turn, also you cannot Special Summon the turn you activate either of those effects. If this card is Normal Summoned: You can add 1 Level 7 or higher Winged Beast monster from your Deck to your hand, then, immediately after this effect resolves, you can Normal Summon 1 Winged Beast monster. If a Winged Beast monster is Normal Summoned to your field while this card is banished: You can add this card to your hand.",Effect Monster,Winged Beast,Flundereeze,WIND,800,1000,1,0.00
80611581,Flundereeze x Empen,"If this card is Tribute Summoned: You can add 1 ""Flundereeze"" Spell/Trap from your Deck to your hand, then, immediately after this effect resolves, you can Normal Summon 1 monster. While you control this Tribute Summoned card, your opponent cannot activate the effects of Special Summoned monsters in Attack Position they control. Once per battle, if this card battles an opponent's monster, during damage calculation (Quick Effect): You can banish 1 card from your hand; that opponent's monster's current ATK/DEF become halved, until the end of this turn.",Effect Monster,Winged Beast,Flundereeze,WIND,2700,1000,10,0.00
18940725,Flundereeze x Robina,"If this face-up card leaves the field, banish it. You can only use each of the following effects of ""Flundereeze x Robina"" once per turn, also you cannot Special Summon the turn you activate either of those effects. If this card is Normal Summoned: You can add 1 Level 4 or lower Winged Beast monster from your Deck to your hand, then, immediately after this effect resolves, you can Normal Summon 1 Winged Beast monster. If a Winged Beast monster is Normal Summoned to your field while this card is banished: You can add this card to your hand.",Effect Monster,Winged Beast,Flundereeze,WATER,600,1200,1,0.00
53212882,Flundereeze x Snowl,"Once per turn, if you control this Tribute Summoned card: You can activate this effect; you can conduct 3 Normal Summons/Sets this turn, not just 1. While you control this Tribute Summoned card, if your monster attacks a Defense Position monster, inflict piercing battle damage to your opponent. Once per opponent's turn (Quick Effect): You can banish 1 card from your hand; change all opponent's Special Summoned monsters to face-down Defense Position.",Effect Monster,Winged Beast,Flundereeze,WATER,2900,800,10,0.00
80433039,Flundereeze x Strich,"If this face-up card leaves the field, banish it. You can only use each of the following effects of ""Flundereeze x Strich"" once per turn, also you cannot Special Summon the turn you activate either of those effects. If this card is Normal Summoned: You can target 1 card in either GY; banish it, then, immediately after this effect resolves, you can Normal Summon 1 Winged Beast monster. If a Winged Beast monster is Normal Summoned to your field while this card is banished: You can add this card to your hand.",Effect Monster,Winged Beast,Flundereeze,WATER,700,1100,1,0.00
17827173,Flundereeze x Toccan,"If this face-up card leaves the field, banish it. You can only use each of the following effects of ""Flundereeze x Toccan"" once per turn, also you cannot Special Summon the turn you activate either of those effects. If this card is Normal Summoned: You can target 1 of your banished ""Flundereeze"" cards; add it to your hand, then, immediately after this effect resolves, you can Normal Summon 1 Winged Beast monster. If a Winged Beast monster is Normal Summoned to your field while this card is banished: You can add this card to your hand.",Effect Monster,Winged Beast,Flundereeze,WIND,500,1300,1,0.00
11954712,Flyfang,"If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent. At the end of the Battle Phase, if this card inflicted Battle Damage to your opponent: Banish this card until your next Standby Phase.",Effect Monster,Fish,,WIND,1600,300,3,0.11
80978111,"Flying ""C""","When your opponent Normal or Special Summons a monster(s), except during the Damage Step: You can Special Summon this card from your hand to the opponent's field in Defense Position. The controller of this card cannot Xyz Summon.",Effect Monster,Insect,,EARTH,700,700,3,0.12
33314479,Flying Carp,"(Quick Effect): You can discard 1 WATER monster; this card gains 500 ATK. When this card destroys an opponent's monster by battle: You can Tribute this card; Special Summon 1 Fish, Sea Serpent, or Aqua monster from your hand or Deck. You can only use each effect of ""Flying Carp"" once per turn.",Effect Monster,Fish,,WATER,500,500,4,0.00
66765023,Flying Elephant,"Once per opponent's turn, if this card would be destroyed by their card effect, it is not destroyed. Once per turn, during their End Phase, if that effect was applied this turn: Apply the following effect.
● During your next turn, if this card inflicts battle damage to your opponent by a direct attack, you win the Duel.",Effect Monster,Beast,,WIND,1850,1300,4,4.06
31987274,Flying Fish,Three wishes are granted to those fortunate enough to see this monster in flight.,Normal Monster,Fish,,WIND,800,500,4,0.17
16898077,Flying Fortress SKY FIRE,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except with the effect of ""Summon Reactor・SK"". Once per turn, you can send 1 card from your hand to the Graveyard to destroy 1 card your opponent controls. Once during each of your opponent's turns, you can activate 1 of the following effects:
● When your opponent Normal Summons or Special Summons a monster, destroy it and inflict 800 damage to your opponent.
● When your opponent Sets a card, destroy it and inflict 800 damage to your opponent.",Effect Monster,Machine,,WIND,3000,2500,8,0.36
84834865,Flying Kamakiri #1,"When this card is destroyed by battle and sent to the Graveyard: You can Special Summon 1 WIND monster with 1500 or less ATK from your Deck, in face-up Attack Position.",Effect Monster,Insect,,WIND,1400,900,4,0.22
3134241,Flying Kamakiri #2,A flying mantis that feeds primarily on insects.,Normal Monster,Insect,,WIND,1500,800,4,0.22
88875132,Flying Pegasus Railroad Stampede,"If this card is Normal or Special Summoned: You can target 1 EARTH Machine monster in your GY, except ""Flying Pegasus Railroad Stampede""; Special Summon it in Defense Position, but negate its effects. You can target 1 other face-up monster you control; the Level of that monster or this card becomes the Level of the other. You cannot declare attacks the turn you activate this effect, except with Xyz Monsters. You can only use each effect of ""Flying Pegasus Railroad Stampede"" once per turn.",Effect Monster,Machine,,EARTH,1800,1000,4,0.73
5628232,Flying Penguin,A very rare penguin that takes to the air with ears shaped like wings.,Normal Monster,Aqua,Penguin,WATER,1200,1000,4,13.81
97697678,Flying Saucer Muusik'i,"While this card is face-up on the field, you can select and add 1 ""Alien"" card from your Deck to your hand instead of conducting your normal draw during your Draw Phase.",Effect Monster,Machine,Alien,LIGHT,1000,2000,5,0.18
63741331,Fog Control,"Tribute 1 face-up ""Cloudian"" monster you control. Place 3 Fog Counters on 1 face-up monster.",Spell Card,Quick-Play,Cloudian,,,,,0.23
6614221,Fog King,"You can Tribute 1 monster, or no monsters, to Normal Summon (but not Set) this card. The ATK of this card becomes the combined original ATK of the Tributed monsters. Neither player can Tribute cards.",Effect Monster,Spellcaster,,WATER,0,0,7,4.38
66023650,"Folgo, Justice Fur Hire","3 monsters with different Types
Cannot be used as Link Material. If this card is Link Summoned: You can Special Summon 1 monster ""Fur Hire"" with a different Type from the 3 monsters used for the Link Summon, from your Deck in Defense Position. If a card(s) your opponent controls is destroyed by battle or card effect: You can draw 1 card, then if you control 3 or more monsters ""Fur Hire"" with different names, draw 2 additional cards. You can only use each effect of ""Folgo, Justice Fur Hire"" once per turn.",Link Monster,Beast,Fur Hire,DARK,2400,,,0.20
98252586,Follow Wind,Increase the ATK and DEF of a Winged Beast-Type monster equipped with this card by 300 points.,Spell Card,Equip,,,,,,0.46
42776855,Follow Wing,"Activate this card by targeting 1 Synchro Monster you control; it cannot be destroyed by battle or your opponent's card effects. At the start of the Damage Step, if it battles an opponent's Level 5 or higher monster: You can destroy that opponent's monster, and if you do, the targeted Synchro Monster gains ATK equal to the original ATK of the destroyed monster, until the end of this turn. When that monster leaves the field, destroy this card.",Trap Card,Continuous,,,,,,0.13
63175639,Fool of Prophecy,"Once per turn: You can send 1 ""Spellbook"" Spell Card from your Deck to the Graveyard. During the End Phase of the turn this card activated this effect: You can Tribute this card; Special Summon 1 Level 5 or higher DARK Spellcaster-Type monster from your Deck. You must have 5 or more ""Spellbook"" Spell Cards with different names in your Graveyard to activate and to resolve this effect.",Effect Monster,Spellcaster,Spellbook,EARTH,1600,900,3,0.81
81439173,Foolish Burial,Send 1 monster from your Deck to the GY.,Spell Card,Normal,,,,,,0.53
35726888,Foolish Burial Goods,"Send 1 Spell/Trap from your Deck to the GY. You can only activate 1 ""Foolish Burial Goods"" per turn.",Spell Card,Normal,,,,,,2.19
88369727,Foolish Return,Select 1 card in your opponent's Graveyard. Return it to the Deck.,Spell Card,Quick-Play,,,,,,0.13
83778600,Foolish Revival,"Select 1 monster from your opponent's Graveyard, and Special Summon it in face-up Defense Position on your opponent's side of the field.",Trap Card,Normal,,,,,,0.13
3211439,Forbidden Apocrypha,"Declare 1 monster card type (Fusion, Synchro, or Xyz); if 2 or more monsters of the declared type are on the field, make each player send all monsters of that type from their field to the GY.",Trap Card,Normal,,,,,,0.14
